,Title,Price,Link
186,"Lenovo [Smart Choice Ideapad Gaming 3 Laptop AMD Ryzen 5 5500H 15.6"" (39.62Cm) Fhd IPS 300Nits 144Hz (8Gb/512Gb Ssd/Win11/Nvidia RTX 2050 4Gb/Alexa/3 Month Game Pass/Shadow Black/2.32Kg),82K20289In  ","47,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NDY0MTc2OTM0MDkzMjc3OjE3MjU4MjUzMDc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI3NTg4MjAwMjAzMjo6Mjo6&url=%2FLenovo-IdeaPad-39-62cm-300nits-82K20289IN%2Fdp%2FB0CL5L59Z9%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%253Aamzn1.sym.885faefa-2e35-4b1e-801d-830d2f11df89%26crid%3D234WC15ZUST3N%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.tI7vdToNDq7FyAPjNky2lXDVolSlM1R1Bv6o2RG4MSkRWuFSXPlnfrdNAEB1Coqj.Cxc9K6Cxeny7rwTQj4cyX-UDTJ49SDpEvEB79t1D6TA%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CL5L59Z9%26pd_rd_r%3D2e95743f-6db5-4765-ad47-758d0c483893%26pd_rd_w%3DisIWR%26pd_rd_wg%3D5mVBO%26pf_rd_p%3D885faefa-2e35-4b1e-801d-830d2f11df89%26pf_rd_r%3D616EA7A2ZJK1HTRVW525%26qid%3D1725825306%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlap%252Caps%252C432%26sr%3D1-51-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
22,"Lenovo ThinkBook 15 G5 Ryzen 7 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Backlit/Mineral Grey/1 Year Onsite/1.7 kg), 21JFA02LIN  ","47,890",https://amazon.in//Lenovo-ThinkBook-Antiglare-Fingerprint-21JFA02LIN/dp/B0CWMG9N7W/ref=sr_1_74?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.qlLaQj7bAi4wsOeViPvho3NGEMSqbA1SdO_Av7FRR14HvZ5FTrwvbnKwlK8-8hJphSUGTUSU8wil7nMpSoknTEA1-rpjUIRxx7HXLS3sN7ZezNwk_MEsQ57s0SFHPznBDpQ2iZhbSeBzjEPXqtVjLo5tDg6YlYU9CUQ4QBR7HL2nkGRWUoHlLarUB1pz13-pH8U7GOffdQZT-m7jDlIPERx0S41AmUP2hTIJ5KXjAGI.B_aGDxB96uoHCepREYAj40qNzi1Zrah3iuYgp34LWcw&dib_tag=se&keywords=laptop&qid=1725825313&sprefix=lap%2Caps%2C432&sr=8-74
63,"Lenovo ThinkBook 15 G5 Ryzen 7 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Backlit/Mineral Grey/1 Year Onsite/1.7 kg), 21JFA02LIN  ","47,890",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODI0MzQyMjQxODg1OTg6MTcyNTgyNTMxODpzcF9idGY6MzAwMjk2OTI2MzY3MjMyOjowOjo&url=%2FLenovo-ThinkBook-Antiglare-Fingerprint-21JFA02LIN%2Fdp%2FB0CWMG9N7W%2Fref%3Dsr_1_101_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.WSsrslSb5jyvJVlI_ZdsEHZSJKyx7hoYqUq0TGrElxVVR7ABuvpLj3RRVNCdLCDs6-_ephO9Lqn9N0AuZwYNIXkaeTtIVEaLTPoTt8LSLCDNy_0a3Bl_qx5UjYOBRzVSULJoY9dD4LQbR7KXl9vzzenpOvUs4XZGcaHflw6HMiCwGqtIZS7AUXVlrfoxrVESLQ0q24v4q19zTD-s3UBrokSJ_P08Txg60BRaFNFgydk.iJfOOwtpG9S6JJy5qLpXp0cJp3T7g3zl9Pey6t8Rf6U%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825318%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
41,"HP 15s 12th Gen Intel Core i5, 15/6inch (39.6 cm), 8GB RAM, 512GB SSD, Intel Iris Xe Graphics, Backlit Kb, (Win 11 Home, Natural Silver, 1.69kg), fq5202TU / fq5329TU  ","47,469",https://amazon.in//HP-Graphics-Backlit-fq5202TU-fq5329TU/dp/B0CJM5Z6FY/ref=sr_1_85?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.WSsrslSb5jyvJVlI_ZdsEHZSJKyx7hoYqUq0TGrElxVVR7ABuvpLj3RRVNCdLCDs6-_ephO9Lqn9N0AuZwYNIXkaeTtIVEaLTPoTt8LSLCDNy_0a3Bl_qx5UjYOBRzVSULJoY9dD4LQbR7KXl9vzzenpOvUs4XZGcaHflw6HMiCwGqtIZS7AUXVlrfoxrVESLQ0q24v4q19zTD-s3UBrokSJ_P08Txg60BRaFNFgydk.iJfOOwtpG9S6JJy5qLpXp0cJp3T7g3zl9Pey6t8Rf6U&dib_tag=se&keywords=laptop&qid=1725825318&sprefix=lap%2Caps%2C432&sr=8-85
61,"Dell 15 Thin & Light Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (38) cm FHD Display, Windows 11 + MSO'21, 15 Month McAfee Antivirus, Black, Spill-Resistant Keyboard,1.66kg  ","46,990",https://amazon.in//Dell-i5-1235U-Processor-Antivirus-Spill-Resistant/dp/B0CSG4G18G/ref=sr_1_99?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.WSsrslSb5jyvJVlI_ZdsEHZSJKyx7hoYqUq0TGrElxVVR7ABuvpLj3RRVNCdLCDs6-_ephO9Lqn9N0AuZwYNIXkaeTtIVEaLTPoTt8LSLCDNy_0a3Bl_qx5UjYOBRzVSULJoY9dD4LQbR7KXl9vzzenpOvUs4XZGcaHflw6HMiCwGqtIZS7AUXVlrfoxrVESLQ0q24v4q19zTD-s3UBrokSJ_P08Txg60BRaFNFgydk.iJfOOwtpG9S6JJy5qLpXp0cJp3T7g3zl9Pey6t8Rf6U&dib_tag=se&keywords=laptop&qid=1725825318&sprefix=lap%2Caps%2C432&sr=8-99
97,"Dell 14 Thin & Light Laptop, Intel Core i5-1235U Processor, 8GB + 512GB SSD, 14.0"" (35.62cm) FHD AG 250 nits Display, Windows 11 + MSO'21 & 15 Month McAfee, Grey, Spill-Resistant Keyboard, 1.48kg  ","46,990",https://amazon.in//Dell-Laptop-i5-1235U-Processor-Spill-Resistant/dp/B0D2DNCMB4/ref=sr_1_120?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.wwky5_aRjtcJKeLtS1OBf_E9I63vIW3Y6YSnnjsbMx-GF7v0z1u5AFMMzb-Z07sV28-Ncoz4YzI3OWSB_B9XxydTulZid8yRUVg6peHuYnKjZgMOSWgdZAH9HGcPKsZp5uIiEbsH_gmFIqfWE1q158HykZ0l3rGv80gsSOvvvqyCfRL4VONMiFgQz2ImcWPbq0x6mDhNbdToYCBWK8vkQiuPV4S34Bk0yUgm2LdDf-0.lIKK6Ap2Dnv8ZiMxaigxo4wbsmBfxrLnyaqUg45sG5I&dib_tag=se&keywords=laptop&qid=1725825328&sprefix=lap%2Caps%2C432&sr=8-120
120,"Dell 14 Thin & Light Laptop, Intel Core i5-1235U Processor, 8GB + 512GB SSD, 14.0"" (35.62cm) FHD AG 250 nits Display, Windows 11 + MSO'21 & 15 Month McAfee, Grey, Spill-Resistant Keyboard, 1.48kg  ","46,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMTg3OTMxOTI0MjU4NzkwOjE3MjU4MjUyOTY6c3BfYXRmX25leHQ6MzAwMTkwMzU3MzQ5MTMyOjowOjo&url=%2FDell-Laptop-i5-1235U-Processor-Spill-Resistant%2Fdp%2FB0D2DNCMB4%2Fref%3Dsr_1_17_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.0ICxCQpZx4t0b6e1R8licwlBrmf6SjgDu_S5uLfAIy3IxIL3fRkuePNkwF5o4fTbFckFATiXmZSsOo-UxKCxj2t6gtg1SPKPctPDSELsM-kTIYMIwr3syHz2tWYUQZOIGBtPYZonTLL3tYJPxjXMaVx4Q-RDg_HoVpnt1NJx_HXLxHNjzIH3kVq8tmX5-mJ-eN7NXuMGc7cjxg-RqcLrmCsWCISOvcC4IGicP20uOgQ.Q31262xUhIBrVMQokHSGBsMVwYm4X2H3KXqJF-PWVtw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825296%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
165,"Dell 15 Thin & Light Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (38) cm FHD Display, Windows 11 + MSO'21, 15 Month McAfee Antivirus, Black, Spill-Resistant Keyboard,1.66kg  ","46,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3NDU2MTEwMzUwMjg1NDQ2OjE3MjU4MjUzMDE6c3BfbXRmOjMwMDEzMjgwNDI5NzczMjo6MDo6&url=%2FDell-i5-1235U-Processor-Antivirus-Spill-Resistant%2Fdp%2FB0CSG4G18G%2Fref%3Dsr_1_43_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.qPeX3XRjnQWla9V6yLMFeezp_wwjAqNd9iI7Js_xWpFqEHxKwy8YAJ7KbcrJME3RT8UXZZboQJR1qbUufo5FetvK3OOm551asE3uSJc6KaRJGlFM2IusXiOwrgB4Qs167n581HAayOXvkxhAa_bKpGQMPKK8RW5usc9FWR-lu-Pemh4k6q-uriaQxRoCRQRR_o9nWEQCzZ3RHVLoAQpub0Zzft7ccp45_aandy_W5ng.0f8VGgpavXJm_l6-pNUIR71LtiuTOEr13k0lqkYNgGI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825301%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
104,"MSI Modern 15, Intel 13th Gen. i5-1335U, 40CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.7Kg), B13M-289IN  ","45,990",https://amazon.in//MSI-Modern-15-i5-1335U-B13M-289IN/dp/B0BX9MXTT2/ref=sr_1_126?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.wwky5_aRjtcJKeLtS1OBf_E9I63vIW3Y6YSnnjsbMx-GF7v0z1u5AFMMzb-Z07sV28-Ncoz4YzI3OWSB_B9XxydTulZid8yRUVg6peHuYnKjZgMOSWgdZAH9HGcPKsZp5uIiEbsH_gmFIqfWE1q158HykZ0l3rGv80gsSOvvvqyCfRL4VONMiFgQz2ImcWPbq0x6mDhNbdToYCBWK8vkQiuPV4S34Bk0yUgm2LdDf-0.lIKK6Ap2Dnv8ZiMxaigxo4wbsmBfxrLnyaqUg45sG5I&dib_tag=se&keywords=laptop&qid=1725825328&sprefix=lap%2Caps%2C432&sr=8-126
108,"Lenovo V15 Gen 3 Laptop, 15.6"" FHD Anti-Glare Display, Intel Core i5 12th Gen (1235U), 16GB RAM, 512GB SSD, Webcam, HDMI, Wi-Fi, Windows 11, MS-Office, Black, 1.5kg 1 Year Brand Warranty  ","44,490",https://amazon.in//Lenovo-V15-Anti-Glare-MS-Office-Warranty/dp/B0DBLGQVD9/ref=sr_1_130?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.wwky5_aRjtcJKeLtS1OBf_E9I63vIW3Y6YSnnjsbMx-GF7v0z1u5AFMMzb-Z07sV28-Ncoz4YzI3OWSB_B9XxydTulZid8yRUVg6peHuYnKjZgMOSWgdZAH9HGcPKsZp5uIiEbsH_gmFIqfWE1q158HykZ0l3rGv80gsSOvvvqyCfRL4VONMiFgQz2ImcWPbq0x6mDhNbdToYCBWK8vkQiuPV4S34Bk0yUgm2LdDf-0.lIKK6Ap2Dnv8ZiMxaigxo4wbsmBfxrLnyaqUg45sG5I&dib_tag=se&keywords=laptop&qid=1725825328&sprefix=lap%2Caps%2C432&sr=8-130
21,"HONOR MagicBook X16 (2024), 12th Gen Intel Core i5-12450H, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop (16GB/512GB PCIe SSD/Windows 11/ Full-Size Numeric Keyboard /1.68Kg), Gray  ","43,990",https://amazon.in//MagicBook-i5-12450H-Anti-Glare-Full-Size-Keyboard/dp/B0CRQB4HBP/ref=sr_1_73?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.qlLaQj7bAi4wsOeViPvho3NGEMSqbA1SdO_Av7FRR14HvZ5FTrwvbnKwlK8-8hJphSUGTUSU8wil7nMpSoknTEA1-rpjUIRxx7HXLS3sN7ZezNwk_MEsQ57s0SFHPznBDpQ2iZhbSeBzjEPXqtVjLo5tDg6YlYU9CUQ4QBR7HL2nkGRWUoHlLarUB1pz13-pH8U7GOffdQZT-m7jDlIPERx0S41AmUP2hTIJ5KXjAGI.B_aGDxB96uoHCepREYAj40qNzi1Zrah3iuYgp34LWcw&dib_tag=se&keywords=laptop&qid=1725825313&sprefix=lap%2Caps%2C432&sr=8-73
78,"Acer Aspire 3 Intel Core i5-1235U Processor Laptop with 35.56 cm (14"") FHD LED-Backlit IPS Display (16GB RAM/512GB SSD/Wifi 6/Intel Graphics/Win11Home) A324-51, Backlit Keyboard, Steel Gray, 1.45KG  ","43,990",https://amazon.in//Acer-Processor-LED-Backlit-Win11Home-A324-51/dp/B0D9QLPY8B/ref=sr_1_109?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.MKshuMZZ4i-4YGxGa-N6jqcRuOxoIauDJYggxc56KksccLmTMw2vOqy1-YY8WKh_F0hLnBHqsHLw1L7fFF2SVa6m4TAgyLyz_0cyb2wGUCkW7WvWRrzYiuac9RWhSne4eQXcBYrOoiMnwfU5-m-lMlW97Mvq6zR9kt5hxwXiuQ3SKJtAMBRCb9v-0CKRHDgZIAqEIQVSBXWyg2K1pSRWAHJs4CdglLhXltgMpLSfeyM.akETlGFOhWWePVR3vbXiwW_kjXA_CQex4OPmHoKIn-w&dib_tag=se&keywords=laptop&qid=1725825323&sprefix=lap%2Caps%2C432&sr=8-109
94,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","43,990",https://amazon.in//Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CLTW4D7T/ref=sr_1_117?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.wwky5_aRjtcJKeLtS1OBf_E9I63vIW3Y6YSnnjsbMx-GF7v0z1u5AFMMzb-Z07sV28-Ncoz4YzI3OWSB_B9XxydTulZid8yRUVg6peHuYnKjZgMOSWgdZAH9HGcPKsZp5uIiEbsH_gmFIqfWE1q158HykZ0l3rGv80gsSOvvvqyCfRL4VONMiFgQz2ImcWPbq0x6mDhNbdToYCBWK8vkQiuPV4S34Bk0yUgm2LdDf-0.lIKK6Ap2Dnv8ZiMxaigxo4wbsmBfxrLnyaqUg45sG5I&dib_tag=se&keywords=laptop&qid=1725825328&sprefix=lap%2Caps%2C432&sr=8-117
54,"ASUS Vivobook Go 14 Ryzen 7 Octa Ryzen 5 7520U (16 GB/512 GB SSD/Windows 11 Home) E1404FA-NK541WS Laptop (14 inch, Silver, with MS Office)  ","42,990",https://amazon.in//ASUS-Vivobook-Windows-E1404FA-NK541WS-Laptop/dp/B0CBV7FP29/ref=sr_1_93?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.WSsrslSb5jyvJVlI_ZdsEHZSJKyx7hoYqUq0TGrElxVVR7ABuvpLj3RRVNCdLCDs6-_ephO9Lqn9N0AuZwYNIXkaeTtIVEaLTPoTt8LSLCDNy_0a3Bl_qx5UjYOBRzVSULJoY9dD4LQbR7KXl9vzzenpOvUs4XZGcaHflw6HMiCwGqtIZS7AUXVlrfoxrVESLQ0q24v4q19zTD-s3UBrokSJ_P08Txg60BRaFNFgydk.iJfOOwtpG9S6JJy5qLpXp0cJp3T7g3zl9Pey6t8Rf6U&dib_tag=se&keywords=laptop&qid=1725825318&sprefix=lap%2Caps%2C432&sr=8-93
64,"Dell 15 Thin & Light Laptop, 13th Generation Intel Core i3-1305U Processor, 8GB DDR4 + 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Win 11 + MSO'21, 15 Month McAfee, Titan Grey, 1.69kg  ","41,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODI0MzQyMjQxODg1OTg6MTcyNTgyNTMxODpzcF9idGY6MzAwMjcwMzYwNTE5MjMyOjowOjo&url=%2FDell-Generation-i3-1305U-Processor-39-62cm%2Fdp%2FB0D82XJMG1%2Fref%3Dsr_1_102_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.WSsrslSb5jyvJVlI_ZdsEHZSJKyx7hoYqUq0TGrElxVVR7ABuvpLj3RRVNCdLCDs6-_ephO9Lqn9N0AuZwYNIXkaeTtIVEaLTPoTt8LSLCDNy_0a3Bl_qx5UjYOBRzVSULJoY9dD4LQbR7KXl9vzzenpOvUs4XZGcaHflw6HMiCwGqtIZS7AUXVlrfoxrVESLQ0q24v4q19zTD-s3UBrokSJ_P08Txg60BRaFNFgydk.iJfOOwtpG9S6JJy5qLpXp0cJp3T7g3zl9Pey6t8Rf6U%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825318%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
66,"ZEBRONICS PRO Series Z NBC 5S, Intel Core 12th Gen i7 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Blue, 1.76 Kg  ","41,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NTY5ODk2NTU4NjM3NDQwOjE3MjU4MjUzMjM6c3BfYXRmX25leHQ6MzAwMDY3NDEwODgxNTMyOjowOjo&url=%2FZEBRONICS-Processor-15-6-Inch-Display-Battery%2Fdp%2FB0CJ75MKMD%2Fref%3Dsr_1_98_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.MKshuMZZ4i-4YGxGa-N6jqcRuOxoIauDJYggxc56KksccLmTMw2vOqy1-YY8WKh_F0hLnBHqsHLw1L7fFF2SVa6m4TAgyLyz_0cyb2wGUCkW7WvWRrzYiuac9RWhSne4eQXcBYrOoiMnwfU5-m-lMlW97Mvq6zR9kt5hxwXiuQ3SKJtAMBRCb9v-0CKRHDgZIAqEIQVSBXWyg2K1pSRWAHJs4CdglLhXltgMpLSfeyM.akETlGFOhWWePVR3vbXiwW_kjXA_CQex4OPmHoKIn-w%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825323%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
68,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon Graphics, 720p HD Camera, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), eq2182AU/eq2305au  ","41,525",https://amazon.in//HP-15-6-inches-Micro-Edge-Anti-Glare-15s-eq2182AU/dp/B0B4N77Y34/ref=sr_1_13?crid=234WC15ZUST3N&dib=eyJ2IjoiMSJ9.4TcdBV6rJ2g3W2XVl6Dfn_2yNMdNLcWgET3y8BELnFZxm1fEl1kRPycwN6j8cBIap9LTLlWeHUqj4qKgPzG-Fh2SwvAcMuuKOxZ1SInGgqLRO0W8JqW1ghVWwTo_RoRLAv-TEt7Z6eBLtnvpePBjQ7k6HmSU83GNc8XavFFTDroJgzuAcRTQ7NFEZOhPa54pFvHbgK4ilOir1I4D3JfwSiphKu7U6XhEphyZTV-mVdo.U7iZuk8WzUCkj9pMkkAEkiqpgQaeo9mqEuajsPM41jE&dib_tag=se&keywords=laptop&qid=1725825289&sprefix=lap%2Caps%2C432&sr=8-13
168,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon Graphics, 720p HD Camera, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), eq2182AU/eq2305au  ","41,525",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMzc1NTQzMDYzOTk3NTU0OjE3MjU4MjUyODk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIxNDUwNDQyNzMzMjo6Mzo6&url=%2FHP-15-6-inches-Micro-Edge-Anti-Glare-15s-eq2182AU%2Fdp%2FB0B4N77Y34%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cb608b1c-c215-4c3c-8e0a-e1e34a11ff0e%253Aamzn1.sym.cb608b1c-c215-4c3c-8e0a-e1e34a11ff0e%26crid%3D234WC15ZUST3N%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.EvvPG4D7GXR4-4qYTmzWBzNgTdKIECM6hIIbKaTshExdeNbAVmr_Xc0SeROGag16.0ftjhYthN0bp62jFqhXdk5EosctKGMis_Aih61SDK54%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0B4N77Y34%26pd_rd_r%3D0c5ae161-8781-4d76-8912-8191a3f4cf04%26pd_rd_w%3DJ9d34%26pd_rd_wg%3DVWunU%26pf_rd_p%3Dcb608b1c-c215-4c3c-8e0a-e1e34a11ff0e%26pf_rd_r%3D7KY9K13RNCKY92G6CRP7%26qid%3D1725825289%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlap%252Caps%252C432%26sr%3D1-3-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
25,"ZEBRONICS PRO Series Z NBC 5S, Intel Core 12th Gen i7 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Space Grey, 1.76 Kg  ","40,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4Njk0NjMyNTgyMzgyNDcxOjE3MjU4MjUzMTM6c3BfbXRmOjMwMDA2NzQxMDg4MTQzMjo6MDo6&url=%2FZEBRONICS-Laptop-3200MHz-Windows-Fingerprint%2Fdp%2FB0CJ74Y6H6%2Fref%3Dsr_1_76_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.qlLaQj7bAi4wsOeViPvho3NGEMSqbA1SdO_Av7FRR14HvZ5FTrwvbnKwlK8-8hJphSUGTUSU8wil7nMpSoknTEA1-rpjUIRxx7HXLS3sN7ZezNwk_MEsQ57s0SFHPznBDpQ2iZhbSeBzjEPXqtVjLo5tDg6YlYU9CUQ4QBR7HL2nkGRWUoHlLarUB1pz13-pH8U7GOffdQZT-m7jDlIPERx0S41AmUP2hTIJ5KXjAGI.B_aGDxB96uoHCepREYAj40qNzi1Zrah3iuYgp34LWcw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825313%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
52,"ZEBRONICS PRO Series Z NBC 5S, Intel Core 12th Gen i7 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue,1.76 Kg  ","40,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODI0MzQyMjQxODg1OTg6MTcyNTgyNTMxODpzcF9tdGY6MzAwMDY3NDEwODgxMzMyOjowOjo&url=%2FZEBRONICS-Processor-15-6-Inch-Display-Midnight%2Fdp%2FB0CJ72RZTB%2Fref%3Dsr_1_91_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.WSsrslSb5jyvJVlI_ZdsEHZSJKyx7hoYqUq0TGrElxVVR7ABuvpLj3RRVNCdLCDs6-_ephO9Lqn9N0AuZwYNIXkaeTtIVEaLTPoTt8LSLCDNy_0a3Bl_qx5UjYOBRzVSULJoY9dD4LQbR7KXl9vzzenpOvUs4XZGcaHflw6HMiCwGqtIZS7AUXVlrfoxrVESLQ0q24v4q19zTD-s3UBrokSJ_P08Txg60BRaFNFgydk.iJfOOwtpG9S6JJy5qLpXp0cJp3T7g3zl9Pey6t8Rf6U%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825318%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
147,"Dell 15 Thin & Light Laptop, 13th Gen Intel Core i3-1305U Processor, 8GB DDR4, 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Intel UHD Graphics, Windows 11 + MSO'21, 15 Months McAfee, Black, 1.66kg  ","40,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMTg3OTMxOTI0MjU4NzkwOjE3MjU4MjUyOTY6c3BfYnRmOjMwMDE0ODk4MjkzNzIzMjo6MDo6&url=%2FDell-i3-1305U-Processor-39-62cm-GraphicsWin%2Fdp%2FB0CNZ8MDLV%2Fref%3Dsr_1_37_sspa%3Fcrid%3D234WC15ZUST3N%26dib%3DeyJ2IjoiMSJ9.0ICxCQpZx4t0b6e1R8licwlBrmf6SjgDu_S5uLfAIy3IxIL3fRkuePNkwF5o4fTbFckFATiXmZSsOo-UxKCxj2t6gtg1SPKPctPDSELsM-kTIYMIwr3syHz2tWYUQZOIGBtPYZonTLL3tYJPxjXMaVx4Q-RDg_HoVpnt1NJx_HXLxHNjzIH3kVq8tmX5-mJ-eN7NXuMGc7cjxg-RqcLrmCsWCISOvcC4IGicP20uOgQ.Q31262xUhIBrVMQokHSGBsMVwYm4X2H3KXqJF-PWVtw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725825296%26sprefix%3Dlap%252Caps%252C432%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
